,datetime,new,total_error,pips_candle_max_0_30_after,pips_candle_max_0_60_after,pips_candle_max_0_120_after,pips_candle_max_0_180_after,pips_candle_max_0_240_after
1997,2016-04-20 10:30:00,Crude Oil Inventories,0,21,21,21,21,21
1998,2016-04-21 08:30:00,Unemployment Claims_Philly Fed Manufacturing Index,0,49,49,49,49,49
1999,2016-04-26 08:30:00,Core Durable Goods Orders m/m,-6,16,37,37,37,37
2000,2016-04-26 10:00:00,CB Consumer Confidence,-3,5,5,5,5,5
2001,2016-04-27 10:30:00,Crude Oil Inventories,0,3,3,3,19,36
2002,2016-04-27 14:00:00,Federal Funds Rate,0,45,45,45,45,45
2003,2016-04-28 08:30:00,Unemployment Claims_Advance GDP q/q,0,3,3,3,3,3
2004,2016-05-02 10:00:00,ISM Manufacturing PMI,-3,1,1,2,16,16
2005,2016-05-04 08:15:00,ADP Non-Farm Employment Change,-3,15,15,15,15,15
2006,2016-05-04 10:00:00,ISM Non-Manufacturing PMI,3,25,25,26,26,26
2007,2016-05-04 10:30:00,Crude Oil Inventories,0,3,12,12,12,12
2008,2016-05-05 08:30:00,Unemployment Claims,-3,3,3,3,3,3
2009,2016-05-06 08:30:00,Non-Farm Employment Change_Unemployment Rate_Average Hourly Earnings m/m,-9,11,11,11,11,11
2010,2016-05-11 10:30:00,Crude Oil Inventories,0,20,20,23,23,23
2011,2016-05-12 08:30:00,Unemployment Claims,-3,14,17,24,24,24
2012,2016-05-13 08:30:00,Core Retail Sales m/m_Retail Sales m/m_PPI m/m,6,7,14,14,14,14
2013,2016-05-13 10:00:00,Prelim UoM Consumer Sentiment,0,16,16,16,16,16
2014,2016-05-17 08:30:00,Core CPI m/m_Building Permits_CPI m/m,3,7,25,41,41,41
2015,2016-05-18 10:30:00,Crude Oil Inventories,0,4,4,4,4,10
2016,2016-05-19 08:30:00,Unemployment Claims_Philly Fed Manufacturing Index,-3,2,10,25,32,32
2017,2016-05-25 10:30:00,Crude Oil Inventories,0,16,32,32,32,34
2018,2016-05-26 08:30:00,Unemployment Claims_Core Durable Goods Orders m/m,6,41,46,46,46,46
2019,2016-05-27 08:30:00,Prelim GDP q/q,0,6,6,6,6,6
2020,2016-05-31 10:00:00,CB Consumer Confidence,0,0,0,0,0,0
2021,2016-06-01 10:00:00,ISM Manufacturing PMI,3,21,22,22,22,30
2022,2016-06-02 08:15:00,ADP Non-Farm Employment Change,3,33,33,33,33,33
2023,2016-06-02 08:30:00,Unemployment Claims,0,25,25,25,25,25
2024,2016-06-02 11:00:00,Crude Oil Inventories,0,2,2,2,4,4
2025,2016-06-03 08:30:00,Non-Farm Employment Change_Unemployment Rate_Average Hourly Earnings m/m,0,40,75,92,92,92
2026,2016-06-03 10:00:00,ISM Non-Manufacturing PMI,-3,6,6,6,6,6
2027,2016-06-08 10:30:00,Crude Oil Inventories,0,8,8,10,10,10
2028,2016-06-09 08:30:00,Unemployment Claims,3,5,5,5,5,5
2029,2016-06-10 10:00:00,Prelim UoM Consumer Sentiment,-3,8,8,10,10,10
2030,2016-06-14 08:30:00,Core Retail Sales m/m_Retail Sales m/m,3,16,17,17,17,17
2031,2016-06-15 08:30:00,PPI m/m,3,5,5,10,19,19
2032,2016-06-15 10:30:00,Crude Oil Inventories,0,3,13,13,13,59
2033,2016-06-15 14:00:00,Federal Funds Rate,0,15,15,15,15,15
2034,2016-06-16 08:30:00,Unemployment Claims_Core CPI m/m_CPI m/m_Philly Fed Manufacturing Index,-3,1,1,1,1,10
2035,2016-06-17 08:30:00,Building Permits,0,7,22,47,47,47
2036,2016-06-22 10:30:00,Crude Oil Inventories,0,3,3,12,12,12
2037,2016-06-23 08:30:00,Unemployment Claims,3,1,1,1,1,1
2038,2016-06-24 08:30:00,Core Durable Goods Orders m/m,-3,19,19,49,63,73
2039,2016-06-28 08:30:00,Final GDP q/q,3,8,8,8,8,8
2040,2016-06-28 10:00:00,CB Consumer Confidence,3,13,13,13,13,13
2041,2016-06-29 10:30:00,Crude Oil Inventories,0,11,23,23,23,23
2042,2016-06-30 08:30:00,Unemployment Claims,0,28,28,31,34,34
2043,2016-07-01 10:00:00,ISM Manufacturing PMI,3,6,6,6,6,6
2044,2016-07-06 10:00:00,ISM Non-Manufacturing PMI,3,1,20,28,39,42
2045,2016-07-07 08:15:00,ADP Non-Farm Employment Change,3,12,21,25,25,25
2046,2016-07-07 08:30:00,Unemployment Claims,3,14,20,24,24,24
2047,2016-07-07 11:00:00,Crude Oil Inventories,0,7,7,7,7,7
2048,2016-07-08 08:30:00,Non-Farm Employment Change_Unemployment Rate_Average Hourly Earnings m/m,-6,47,92,92,92,92
2049,2016-07-13 10:30:00,Crude Oil Inventories,0,6,6,6,6,6
2050,2016-07-14 08:30:00,Unemployment Claims_PPI m/m,6,2,2,2,2,2
2051,2016-07-15 08:30:00,Core Retail Sales m/m_Retail Sales m/m_Core CPI m/m_CPI m/m,3,11,11,11,11,11
2052,2016-07-15 10:00:00,Prelim UoM Consumer Sentiment,-6,2,2,2,2,2
2053,2016-07-19 08:30:00,Building Permits,0,0,0,0,0,0
2054,2016-07-20 10:30:00,Crude Oil Inventories,0,2,2,2,2,2
2055,2016-07-21 08:30:00,Unemployment Claims_Philly Fed Manufacturing Index,0,24,24,24,24,24
2056,2016-07-26 10:00:00,CB Consumer Confidence,0,6,6,6,6,6
2057,2016-07-27 08:30:00,Core Durable Goods Orders m/m,-3,2,2,6,6,6
2058,2016-07-27 10:30:00,Crude Oil Inventories,0,2,2,2,2,9
2059,2016-07-27 14:00:00,Federal Funds Rate,0,41,72,92,97,97
2060,2016-07-28 08:30:00,Unemployment Claims,-3,10,11,15,15,15
2061,2016-07-29 08:30:00,Advance GDP q/q,0,34,42,51,71,71
2062,2016-08-01 10:00:00,ISM Manufacturing PMI,-3,9,10,13,13,13
2063,2016-08-03 08:15:00,ADP Non-Farm Employment Change,3,9,9,9,9,9
2064,2016-08-03 10:00:00,ISM Non-Manufacturing PMI,-3,0,0,1,1,1
2065,2016-08-03 10:30:00,Crude Oil Inventories,0,8,9,13,13,13
2066,2016-08-04 08:30:00,Unemployment Claims,0,4,4,5,5,5
2067,2016-08-05 08:30:00,Non-Farm Employment Change_Unemployment Rate_Average Hourly Earnings m/m,3,12,12,12,12,12
2068,2016-08-10 10:30:00,Crude Oil Inventories,0,5,5,7,7,15
2069,2016-08-11 08:30:00,Unemployment Claims,3,4,4,17,25,25
2070,2016-08-12 08:30:00,Core Retail Sales m/m_Retail Sales m/m_PPI m/m,-3,25,25,25,25,25
2071,2016-08-12 10:00:00,Prelim UoM Consumer Sentiment,-3,2,2,2,2,2
2072,2016-08-16 08:30:00,Core CPI m/m_Building Permits_CPI m/m,-3,2,2,2,2,2
2073,2016-08-17 10:30:00,Crude Oil Inventories,0,12,13,13,13,50
2074,2016-08-18 08:30:00,Unemployment Claims_Philly Fed Manufacturing Index,6,12,12,18,26,31
2075,2016-08-24 10:30:00,Crude Oil Inventories,0,4,4,11,18,18
2076,2016-08-25 08:30:00,Unemployment Claims_Core Durable Goods Orders m/m,3,9,9,9,9,9
2077,2016-08-26 08:30:00,Prelim GDP q/q,0,21,21,52,52,52
2078,2016-08-30 10:00:00,CB Consumer Confidence,0,9,13,13,13,13
2079,2016-08-31 08:15:00,ADP Non-Farm Employment Change,3,1,7,17,19,34
2080,2016-08-31 10:30:00,Crude Oil Inventories,0,8,15,30,30,30
2081,2016-09-01 08:30:00,Unemployment Claims,0,4,4,55,60,61
2082,2016-09-01 10:00:00,ISM Manufacturing PMI,-3,30,35,35,39,39
2083,2016-09-02 08:30:00,Non-Farm Employment Change_Unemployment Rate_Average Hourly Earnings m/m,-6,13,13,13,13,13
2084,2016-09-06 10:00:00,ISM Non-Manufacturing PMI,-3,23,45,45,45,49
2085,2016-09-08 08:30:00,Unemployment Claims,3,41,41,41,41,41
2086,2016-09-08 11:00:00,Crude Oil Inventories,0,14,14,14,14,14
2087,2016-09-14 10:30:00,Crude Oil Inventories,0,14,25,26,26,26
2088,2016-09-15 08:30:00,Unemployment Claims_Core Retail Sales m/m_Retail Sales m/m_PPI m/m_Philly Fed Manufacturing Index,-6,6,6,6,6,6
2089,2016-09-16 08:30:00,Core CPI m/m_CPI m/m,6,4,4,4,4,4
2090,2016-09-16 10:00:00,Prelim UoM Consumer Sentiment,-6,0,0,0,0,0
2091,2016-09-20 08:30:00,Building Permits,-3,0,3,3,3,3
2092,2016-09-21 10:30:00,Crude Oil Inventories,0,4,8,24,24,53
2093,2016-09-21 14:00:00,Federal Funds Rate,0,45,45,45,45,45
2094,2016-09-22 08:30:00,Unemployment Claims,3,6,7,13,13,13
2095,2016-09-27 10:00:00,CB Consumer Confidence,6,0,0,0,8,8
2096,2016-09-28 08:30:00,Core Durable Goods Orders m/m,-3,7,7,7,7,7
2097,2016-09-28 10:30:00,Crude Oil Inventories,0,0,0,0,0,8
2098,2016-09-29 08:30:00,Unemployment Claims_Final GDP q/q,6,2,2,25,32,37
2099,2016-10-03 10:00:00,ISM Manufacturing PMI,3,0,4,4,4,4
2100,2016-10-05 08:15:00,ADP Non-Farm Employment Change,-3,7,7,11,11,11
2101,2016-10-05 10:00:00,ISM Non-Manufacturing PMI,3,3,4,15,15,23
2102,2016-10-05 10:30:00,Crude Oil Inventories,0,6,17,17,17,25
2103,2016-10-06 08:30:00,Unemployment Claims,3,5,5,7,7,7
2104,2016-10-07 08:30:00,Non-Farm Employment Change_Unemployment Rate_Average Hourly Earnings m/m,-3,54,74,74,74,74
2105,2016-10-13 08:30:00,Unemployment Claims,3,2,4,8,14,16
2106,2016-10-13 11:00:00,Crude Oil Inventories,0,17,19,19,27,28
2107,2016-10-14 08:30:00,Core Retail Sales m/m_Retail Sales m/m_PPI m/m,6,7,7,14,14,14
2108,2016-10-14 10:00:00,Prelim UoM Consumer Sentiment,0,1,1,1,1,1
2109,2016-10-18 08:30:00,Core CPI m/m_CPI m/m,-3,6,6,6,6,6
2110,2016-10-19 08:30:00,Building Permits,3,0,1,1,3,3
2111,2016-10-19 10:30:00,Crude Oil Inventories,0,6,7,7,7,7
2112,2016-10-20 08:30:00,Unemployment Claims_Philly Fed Manufacturing Index,0,55,55,55,55,55
2113,2016-10-25 10:00:00,CB Consumer Confidence,-6,1,5,36,36,36
2114,2016-10-26 10:30:00,Crude Oil Inventories,0,6,6,6,6,6
2115,2016-10-27 08:30:00,Unemployment Claims_Core Durable Goods Orders m/m,3,1,1,5,16,16
2116,2016-10-28 08:30:00,Advance GDP q/q,6,11,11,24,28,28
2117,2016-11-01 10:00:00,ISM Manufacturing PMI,0,20,23,25,37,40
2118,2016-11-02 08:15:00,ADP Non-Farm Employment Change,0,7,7,16,21,29
2119,2016-11-02 10:30:00,Crude Oil Inventories,0,7,7,15,15,15
2120,2016-11-02 14:00:00,Federal Funds Rate,0,12,12,12,12,12
2121,2016-11-03 08:30:00,Unemployment Claims,-3,12,12,14,28,37
2122,2016-11-03 10:00:00,ISM Non-Manufacturing PMI,-3,0,10,21,25,45
2123,2016-11-04 08:30:00,Non-Farm Employment Change_Unemployment Rate_Average Hourly Earnings m/m,6,20,20,28,37,41
2124,2016-11-09 10:30:00,Crude Oil Inventories,0,4,4,4,4,4
2125,2016-11-10 08:30:00,Unemployment Claims,3,5,5,8,8,8
2126,2016-11-11 10:00:00,Prelim UoM Consumer Sentiment,0,4,4,4,4,4
2127,2016-11-15 08:30:00,Core Retail Sales m/m_Retail Sales m/m,12,4,4,4,4,4
2128,2016-11-16 08:30:00,PPI m/m,-3,9,9,9,9,9
2129,2016-11-16 10:30:00,Crude Oil Inventories,0,5,5,20,20,20
2130,2016-11-17 08:30:00,Unemployment Claims_Core CPI m/m_Building Permits_CPI m/m_Philly Fed Manufacturing Index,0,2,9,9,9,9
2131,2016-11-23 08:30:00,Unemployment Claims_Core Durable Goods Orders m/m,0,1,1,1,1,1
2132,2016-11-23 10:30:00,Crude Oil Inventories,0,7,27,33,33,33
2133,2016-11-29 08:30:00,Prelim GDP q/q,3,25,28,56,65,66
2134,2016-11-29 10:00:00,CB Consumer Confidence,6,28,37,37,48,53
2135,2016-11-30 08:15:00,ADP Non-Farm Employment Change,0,34,34,34,34,34
2136,2016-11-30 10:30:00,Crude Oil Inventories,0,21,21,21,21,21
2137,2016-12-01 08:30:00,Unemployment Claims,-3,9,9,9,9,11
2138,2016-12-01 10:00:00,ISM Manufacturing PMI,3,7,13,34,34,45
2139,2016-12-02 08:30:00,Non-Farm Employment Change_Unemployment Rate_Average Hourly Earnings m/m,-3,0,5,18,25,25
2140,2016-12-05 10:00:00,ISM Non-Manufacturing PMI,3,0,2,2,34,58
2141,2016-12-07 10:30:00,Crude Oil Inventories,0,5,6,6,6,6
2142,2016-12-08 08:30:00,Unemployment Claims,0,10,10,10,10,10
2143,2016-12-09 10:00:00,Prelim UoM Consumer Sentiment,6,3,3,3,3,3
2144,2016-12-14 08:30:00,Core Retail Sales m/m_Retail Sales m/m_PPI m/m,-9,4,4,9,10,18
2145,2016-12-14 10:30:00,Crude Oil Inventories,0,6,6,14,14,14
2146,2016-12-14 14:00:00,Federal Funds Rate,0,1,1,1,1,1
2147,2016-12-15 08:30:00,Unemployment Claims_Core CPI m/m_CPI m/m_Philly Fed Manufacturing Index,3,17,28,28,28,28
2148,2016-12-16 08:30:00,Building Permits,0,15,15,15,16,31
2149,2016-12-21 10:30:00,Crude Oil Inventories,0,8,8,8,8,8
2150,2016-12-22 08:30:00,Unemployment Claims_Core Durable Goods Orders m/m_Final GDP q/q,0,8,20,56,56,56
2151,2016-12-27 10:00:00,CB Consumer Confidence,6,9,9,12,12,12
2152,2016-12-29 08:30:00,Unemployment Claims,3,18,18,18,42,42
2153,2016-12-29 11:00:00,Crude Oil Inventories,0,7,7,7,7,10
2154,2017-01-03 10:00:00,ISM Manufacturing PMI,3,9,29,74,74,74
2155,2017-01-05 08:15:00,ADP Non-Farm Employment Change,-3,32,39,51,105,105
2156,2017-01-05 08:30:00,Unemployment Claims,3,13,20,53,86,86
2157,2017-01-05 10:00:00,ISM Non-Manufacturing PMI,3,30,57,63,63,63
2158,2017-01-05 11:00:00,Crude Oil Inventories,0,11,11,11,11,11
2159,2017-01-06 08:30:00,Non-Farm Employment Change_Unemployment Rate_Average Hourly Earnings m/m,3,22,22,22,22,22
2160,2017-01-11 10:30:00,Crude Oil Inventories,0,15,54,81,160,160
2161,2017-01-12 08:30:00,Unemployment Claims,3,5,5,22,22,22
2162,2017-01-13 08:30:00,Core Retail Sales m/m_Retail Sales m/m_PPI m/m,9,38,38,38,38,38
2163,2017-01-13 10:00:00,Prelim UoM Consumer Sentiment,0,20,28,29,40,42
2164,2017-01-18 08:30:00,Core CPI m/m_CPI m/m,0,7,15,29,36,36
2165,2017-01-19 08:30:00,Unemployment Claims_Building Permits_Philly Fed Manufacturing Index,6,13,13,13,13,13
2166,2017-01-19 11:00:00,Crude Oil Inventories,0,8,8,8,12,35
2167,2017-01-25 10:30:00,Crude Oil Inventories,0,1,1,9,9,9
2168,2017-01-26 08:30:00,Unemployment Claims,-3,2,2,2,2,2
2169,2017-01-27 08:30:00,Core Durable Goods Orders m/m_Advance GDP q/q,0,3,24,24,24,24
2170,2017-01-31 10:00:00,CB Consumer Confidence,-6,0,14,14,14,14
2171,2017-02-01 08:15:00,ADP Non-Farm Employment Change,3,2,2,2,2,2
2172,2017-02-01 10:00:00,ISM Manufacturing PMI,3,7,21,21,21,28
2173,2017-02-01 10:30:00,Crude Oil Inventories,0,16,16,16,16,38
2174,2017-02-01 14:00:00,Federal Funds Rate,0,15,21,21,21,21
2175,2017-02-02 08:30:00,Unemployment Claims,3,22,22,22,22,22
2176,2017-02-03 08:30:00,Non-Farm Employment Change_Unemployment Rate_Average Hourly Earnings m/m,-6,11,20,28,35,35
2177,2017-02-03 10:00:00,ISM Non-Manufacturing PMI,-3,23,30,30,30,30
2178,2017-02-08 10:30:00,Crude Oil Inventories,0,16,16,16,16,16
2179,2017-02-09 08:30:00,Unemployment Claims,3,4,10,13,13,13
2180,2017-02-10 10:00:00,Prelim UoM Consumer Sentiment,-3,14,14,27,27,28
2181,2017-02-14 08:30:00,PPI m/m,3,5,5,5,5,5
2182,2017-02-15 08:30:00,Core Retail Sales m/m_Retail Sales m/m_Core CPI m/m_CPI m/m,18,15,25,57,71,86
2183,2017-02-15 10:30:00,Crude Oil Inventories,0,3,20,35,35,35
2184,2017-02-16 08:30:00,Unemployment Claims_Building Permits_Philly Fed Manufacturing Index,6,2,8,24,34,34
2185,2017-02-23 08:30:00,Unemployment Claims,0,11,11,14,21,21
2186,2017-02-23 11:00:00,Crude Oil Inventories,0,6,6,6,6,6
2187,2017-02-27 08:30:00,Core Durable Goods Orders m/m,0,17,19,24,39,46
2188,2017-02-28 08:30:00,Prelim GDP q/q,-3,2,2,17,24,24
2189,2017-02-28 10:00:00,CB Consumer Confidence,3,9,16,16,16,16
2190,2017-03-01 10:00:00,ISM Manufacturing PMI,3,8,20,30,32,32
2191,2017-03-01 10:30:00,Crude Oil Inventories,0,15,20,27,27,27
2192,2017-03-02 08:30:00,Unemployment Claims,3,5,5,9,16,16
2193,2017-03-03 10:00:00,ISM Non-Manufacturing PMI,3,3,11,11,16,27
2194,2017-03-08 08:15:00,ADP Non-Farm Employment Change,6,10,18,21,21,21
2195,2017-03-08 10:30:00,Crude Oil Inventories,0,4,4,4,4,4
2196,2017-03-09 08:30:00,Unemployment Claims,0,43,61,61,61,61
2197,2017-03-10 08:30:00,Non-Farm Employment Change_Unemployment Rate_Average Hourly Earnings m/m,6,35,35,35,56,60
2198,2017-03-14 08:30:00,PPI m/m,3,5,5,13,14,18
2199,2017-03-15 08:30:00,Core Retail Sales m/m_Retail Sales m/m_Core CPI m/m_CPI m/m,9,5,5,5,11,13
2200,2017-03-15 10:30:00,Crude Oil Inventories,0,5,11,13,20,72
2201,2017-03-15 14:00:00,Federal Funds Rate,0,23,46,56,67,67
2202,2017-03-16 08:30:00,Unemployment Claims_Building Permits_Philly Fed Manufacturing Index,0,10,10,15,18,18
2203,2017-03-17 10:00:00,Prelim UoM Consumer Sentiment,3,2,2,2,2,2
2204,2017-03-22 10:30:00,Crude Oil Inventories,0,12,12,12,12,12
2205,2017-03-23 08:30:00,Unemployment Claims,-6,10,12,12,15,15
2206,2017-03-24 08:30:00,Core Durable Goods Orders m/m,3,8,8,8,9,15
2207,2017-03-28 10:00:00,CB Consumer Confidence,6,6,8,8,8,8
2208,2017-03-29 10:30:00,Crude Oil Inventories,0,7,7,7,9,11
2209,2017-03-30 08:30:00,Unemployment Claims_Final GDP q/q,0,3,15,20,20,20
2210,2017-04-03 10:00:00,ISM Manufacturing PMI,0,12,12,12,12,12
2211,2017-04-05 08:15:00,ADP Non-Farm Employment Change,0,15,15,16,16,16
2212,2017-04-05 10:00:00,ISM Non-Manufacturing PMI,-3,2,5,7,7,7
2213,2017-04-05 10:30:00,Crude Oil Inventories,0,3,5,5,5,5
2214,2017-04-06 08:30:00,Unemployment Claims,3,6,6,7,9,9
2215,2017-04-07 08:30:00,Non-Farm Employment Change_Unemployment Rate_Average Hourly Earnings m/m,0,5,5,5,5,5
2216,2017-04-12 10:30:00,Crude Oil Inventories,0,6,6,7,7,7
2217,2017-04-13 08:30:00,Unemployment Claims_PPI m/m,0,5,10,10,10,10
2218,2017-04-13 10:00:00,Prelim UoM Consumer Sentiment,0,12,19,23,23,23
2219,2017-04-14 08:30:00,Core Retail Sales m/m_Retail Sales m/m_Core CPI m/m_CPI m/m,-18,6,6,6,6,6
2220,2017-04-18 08:30:00,Building Permits,0,14,14,14,20,22
2221,2017-04-19 10:30:00,Crude Oil Inventories,0,7,7,7,7,9
2222,2017-04-20 08:30:00,Unemployment Claims_Philly Fed Manufacturing Index,-3,2,16,20,21,27
2223,2017-04-25 10:00:00,CB Consumer Confidence,-6,29,29,41,46,46
2224,2017-04-26 10:30:00,Crude Oil Inventories,0,0,0,0,0,19
2225,2017-04-27 08:30:00,Unemployment Claims_Core Durable Goods Orders m/m,-6,36,36,36,36,36
2226,2017-04-28 08:30:00,Advance GDP q/q,0,0,0,0,0,0
2227,2017-05-01 10:00:00,ISM Manufacturing PMI,-3,10,10,10,10,10
2228,2017-05-03 08:15:00,ADP Non-Farm Employment Change,-3,0,0,0,0,1
2229,2017-05-03 10:00:00,ISM Non-Manufacturing PMI,3,5,5,11,13,17
2230,2017-05-03 10:30:00,Crude Oil Inventories,0,1,3,9,9,13
2231,2017-05-03 14:00:00,Federal Funds Rate,0,0,0,0,0,0
2232,2017-05-04 08:30:00,Unemployment Claims,3,15,15,23,30,56
2233,2017-05-05 08:30:00,Non-Farm Employment Change_Unemployment Rate_Average Hourly Earnings m/m,0,16,16,18,18,24
2234,2017-05-10 10:30:00,Crude Oil Inventories,0,3,3,3,3,3
2235,2017-05-11 08:30:00,Unemployment Claims_PPI m/m,6,14,19,29,32,32
2236,2017-05-12 08:30:00,Core Retail Sales m/m_Retail Sales m/m_Core CPI m/m_CPI m/m,-6,39,41,43,44,50
2237,2017-05-16 08:30:00,Building Permits,-3,22,22,22,22,22
2238,2017-05-17 10:30:00,Crude Oil Inventories,0,8,10,10,12,18
2239,2017-05-18 08:30:00,Unemployment Claims,3,1,1,1,7,11
2240,2017-05-24 10:30:00,Crude Oil Inventories,0,2,2,2,2,24
2241,2017-05-25 08:30:00,Unemployment Claims,0,0,6,15,15,18
2242,2017-05-26 08:30:00,Core Durable Goods Orders m/m_Prelim GDP q/q,3,3,3,3,3,3
2243,2017-05-30 10:00:00,CB Consumer Confidence,-6,1,1,1,1,1
2244,2017-06-01 08:15:00,ADP Non-Farm Employment Change,3,9,13,27,27,27
2245,2017-06-01 08:30:00,Unemployment Claims,-3,5,8,21,21,21
2246,2017-06-01 10:00:00,ISM Manufacturing PMI,0,2,2,2,2,2
2247,2017-06-01 11:00:00,Crude Oil Inventories,0,3,3,3,3,3
2248,2017-06-02 08:30:00,Non-Farm Employment Change_Unemployment Rate_Average Hourly Earnings m/m,-6,20,20,20,20,20
2249,2017-06-05 10:00:00,ISM Non-Manufacturing PMI,0,4,6,6,7,15
2250,2017-06-07 10:30:00,Crude Oil Inventories,0,18,18,18,18,18
2251,2017-06-08 08:30:00,Unemployment Claims,-3,11,11,11,11,11
2252,2017-06-13 08:30:00,PPI m/m,0,0,0,0,3,3
2253,2017-06-14 08:30:00,Core Retail Sales m/m_Retail Sales m/m_Core CPI m/m_CPI m/m,-12,25,29,47,47,47
2254,2017-06-14 10:30:00,Crude Oil Inventories,0,4,4,8,8,11
2255,2017-06-14 14:00:00,Federal Funds Rate,0,5,5,5,5,5
2256,2017-06-15 08:30:00,Unemployment Claims,0,3,3,3,3,3
2257,2017-06-16 08:30:00,Building Permits,-3,4,4,20,21,21
2258,2017-06-21 10:30:00,Crude Oil Inventories,0,7,7,7,11,22
2259,2017-06-22 08:30:00,Unemployment Claims,0,3,3,3,3,3
2260,2017-06-26 08:30:00,Core Durable Goods Orders m/m,-3,12,12,12,12,12
2261,2017-06-27 10:00:00,CB Consumer Confidence,3,1,6,50,53,56
2262,2017-06-28 10:30:00,Crude Oil Inventories,0,6,6,6,6,7
2263,2017-06-29 08:30:00,Unemployment Claims_Final GDP q/q,3,9,12,24,32,34
2264,2017-07-03 10:00:00,ISM Manufacturing PMI,3,8,8,8,8,8
2265,2017-07-06 08:15:00,ADP Non-Farm Employment Change,-6,0,0,6,10,17
2266,2017-07-06 08:30:00,Unemployment Claims,-3,8,8,18,22,29
2267,2017-07-06 10:00:00,ISM Non-Manufacturing PMI,3,7,11,13,24,28
2268,2017-07-06 11:00:00,Crude Oil Inventories,0,4,6,17,21,21
2269,2017-07-07 08:30:00,Non-Farm Employment Change_Unemployment Rate_Average Hourly Earnings m/m,-3,1,1,1,1,1
2270,2017-07-12 10:30:00,Crude Oil Inventories,0,20,23,23,23,23
2271,2017-07-13 08:30:00,Unemployment Claims_PPI m/m,3,10,10,10,10,10
2272,2017-07-14 08:30:00,Core Retail Sales m/m_Retail Sales m/m_Core CPI m/m_CPI m/m,-9,26,26,26,26,26
2273,2017-07-19 08:30:00,Building Permits,3,7,7,7,7,7
2274,2017-07-19 10:30:00,Crude Oil Inventories,0,12,15,15,15,15
2275,2017-07-20 08:30:00,Unemployment Claims,3,76,79,136,163,163
2276,2017-07-25 10:00:00,CB Consumer Confidence,0,2,2,2,2,2
2277,2017-07-26 10:30:00,Crude Oil Inventories,0,8,9,9,9,76
2278,2017-07-27 08:30:00,Unemployment Claims_Core Durable Goods Orders m/m,0,11,11,12,12,12
2279,2017-07-28 08:30:00,Advance GDP q/q,6,2,2,2,18,18
2280,2017-08-01 10:00:00,ISM Manufacturing PMI,0,2,2,2,2,4
2281,2017-08-02 08:15:00,ADP Non-Farm Employment Change,0,8,8,26,40,40
2282,2017-08-02 10:30:00,Crude Oil Inventories,0,6,14,14,53,53
2283,2017-08-03 08:30:00,Unemployment Claims,0,4,4,18,31,31
2284,2017-08-03 10:00:00,ISM Non-Manufacturing PMI,-3,18,31,31,31,31
2285,2017-08-04 08:30:00,Non-Farm Employment Change_Unemployment Rate_Average Hourly Earnings m/m,6,24,24,24,24,24
2286,2017-08-09 10:30:00,Crude Oil Inventories,0,15,15,15,21,24
2287,2017-08-10 08:30:00,Unemployment Claims_PPI m/m,-3,0,4,4,14,17
2288,2017-08-11 08:30:00,Core CPI m/m_CPI m/m,-6,29,29,29,29,29
2289,2017-08-15 08:30:00,Core Retail Sales m/m_Retail Sales m/m,12,5,11,21,31,36
2290,2017-08-16 08:30:00,Building Permits,0,5,5,5,5,5
2291,2017-08-16 10:30:00,Crude Oil Inventories,0,7,7,7,28,70
2292,2017-08-17 08:30:00,Unemployment Claims,3,0,21,48,48,48
2293,2017-08-23 10:30:00,Crude Oil Inventories,0,5,5,5,5,5
2294,2017-08-24 08:30:00,Unemployment Claims,0,3,6,6,8,8
2295,2017-08-25 08:30:00,Core Durable Goods Orders m/m,0,2,8,62,77,77
2296,2017-08-29 10:00:00,CB Consumer Confidence,0,12,19,27,27,27
2297,2017-08-30 08:15:00,ADP Non-Farm Employment Change,6,6,12,20,20,20
2298,2017-08-30 08:30:00,Prelim GDP q/q,3,21,25,33,33,33
2299,2017-08-30 10:30:00,Crude Oil Inventories,0,17,17,28,28,28
2300,2017-08-31 08:30:00,Unemployment Claims,0,12,16,34,56,67
2301,2017-09-01 08:30:00,Non-Farm Employment Change_Unemployment Rate_Average Hourly Earnings m/m,-12,2,2,2,2,2
2302,2017-09-01 10:00:00,ISM Manufacturing PMI,3,17,32,32,32,32
2303,2017-09-06 10:00:00,ISM Non-Manufacturing PMI,-3,4,16,20,21,21
2304,2017-09-07 08:30:00,Unemployment Claims,-3,100,100,100,100,100
2305,2017-09-07 11:00:00,Crude Oil Inventories,0,26,29,29,29,29
2306,2017-09-13 08:30:00,PPI m/m,-3,1,1,1,1,1
2307,2017-09-13 10:30:00,Crude Oil Inventories,0,13,13,13,13,13
2308,2017-09-14 08:30:00,Unemployment Claims_Core CPI m/m_CPI m/m,6,50,50,50,50,50
2309,2017-09-15 08:30:00,Core Retail Sales m/m_Retail Sales m/m,-12,5,6,6,6,6
2310,2017-09-19 08:30:00,Building Permits,3,10,10,10,10,10
2311,2017-09-20 10:30:00,Crude Oil Inventories,0,4,4,8,10,37
2312,2017-09-20 14:00:00,Federal Funds Rate,0,13,13,13,13,13
2313,2017-09-21 08:30:00,Unemployment Claims,3,11,11,19,29,43
2314,2017-09-26 10:00:00,CB Consumer Confidence,-3,5,5,5,10,25
2315,2017-09-27 08:30:00,Core Durable Goods Orders m/m,0,1,1,8,16,42
2316,2017-09-27 10:30:00,Crude Oil Inventories,0,22,26,52,52,52
