,actual,country,datetime,forecast,forecast_error,impact,new,previous,previous_error,week
2157,-5.3B,EUR,2012-07-06 01:45:00,-5.4B,,Low,French Trade Balance,-5.8B,,27
2158,365B,CHF,2012-07-06 02:00:00,,,High,Foreign Currency Reserves,309B,worse,27
2159,-0.3%,CHF,2012-07-06 02:15:00,-0.3%,,High,CPI m/m,0.0%,,27
2160,-2.2%,GBP,2012-07-06 03:30:00,-2.1%,,High,PPI Input m/m,-2.6%,,27
2161,,GBP,2012-07-06 03:30:00,,,Low,FPC Meeting Minutes,,,27
2162,-0.4%,GBP,2012-07-06 03:30:00,-0.2%,worse,Low,PPI Output m/m,-0.2%,,27
2163,1.6%,EUR,2012-07-06 05:00:00,0.2%,better,Medium,German Industrial Production m/m,-2.1%,,27
2164,7.4%,CAD,2012-07-06 07:30:00,0.7%,better,High,Building Permits m/m,-4.4%,better,27
2165,7.3K,CAD,2012-07-06 07:30:00,5.1K,better,High,Employment Change,7.7K,,27
2166,7.2%,CAD,2012-07-06 07:30:00,7.3%,better,High,Unemployment Rate,7.3%,,27
2167,80K,USD,2012-07-06 07:30:00,97K,worse,High,Non-Farm Employment Change,77K,better,27
2168,8.2%,USD,2012-07-06 07:30:00,8.2%,,High,Unemployment Rate,8.2%,,27
2169,0.3%,USD,2012-07-06 07:30:00,0.2%,better,Medium,Average Hourly Earnings m/m,0.2%,better,27
2170,49.0,CAD,2012-07-06 09:00:00,55.4,worse,High,Ivey PMI,60.5,,27
2171,39B,USD,2012-07-06 09:30:00,44B,,Low,Natural Gas Storage,57B,,27
2172,369K,USD,2012-06-25 09:00:00,347K,better,High,New Home Sales,358K,better,26
2173,0.1%,JPY,2012-06-25 18:50:00,0.3%,worse,Low,SPPI y/y,0.2%,,26
2174,1.1%,CNY,2012-06-25 21:00:00,,,Low,CB Leading Index m/m,0.9%,better,26
2175,,AUD,2012-06-25 22:50:00,,,Medium,RBA Assist Gov Debelle Speaks,,,26
2176,1.05,CHF,2012-06-26 01:00:00,,,Low,UBS Consumption Indicator,1.37,worse,26
2177,5.8,EUR,2012-06-26 01:00:00,5.7,,Medium,German GfK Consumer Climate,5.7,,26
2178,-1.6%,EUR,2012-06-26 03:00:00,-0.6%,worse,Low,Italian Retail Sales m/m,-0.8%,worse,26
2179,15.6B,GBP,2012-06-26 03:30:00,13.6B,worse,High,Public Sector Net Borrowing,-19.9B,better,26
2180,,GBP,2012-06-26 04:00:00,,,High,Inflation Report Hearings,,,26
2181,-1.9%,USD,2012-06-26 08:00:00,-2.4%,better,Medium,S&P/CS Composite-20 HPI y/y,-2.6%,,26
2182,-3,USD,2012-06-26 08:59:00,5,worse,Low,Richmond Manufacturing Index,4,,26
2183,62.0,USD,2012-06-26 09:00:00,63.8,worse,High,CB Consumer Confidence,64.4,worse,26
2184,301M,NZD,2012-06-26 17:45:00,305M,,Medium,Trade Balance,335M,worse,26
2185,-0.7%,EUR,2012-06-27 01:00:00,-0.6%,worse,Low,German Import Prices m/m,-0.5%,,26
2186,-0.1%,EUR,2012-06-27 00:00:00,0.0%,worse,Medium,German Prelim CPI m/m,-0.2%,,26
2187,30.2K,GBP,2012-06-27 03:30:00,32.8K,worse,Medium,High Street Lending,32.1K,,26
2188,42,GBP,2012-06-27 05:00:00,12,better,Medium,CBI Realized Sales,21,,26
2189,0.4%,USD,2012-06-27 07:30:00,0.9%,worse,High,Core Durable Goods Orders m/m,-0.6%,,26
2190,1.1%,USD,2012-06-27 07:30:00,0.5%,better,Medium,Durable Goods Orders m/m,-0.2%,worse,26
2191,5.9%,USD,2012-06-27 09:00:00,1.2%,better,High,Pending Home Sales m/m,-5.5%,,26
2192,-0.1M,USD,2012-06-27 09:30:00,-0.5M,,Medium,Crude Oil Inventories,2.9M,,26
2193,3.6%,JPY,2012-06-27 18:50:00,3.1%,better,Medium,Retail Sales y/y,5.7%,,26
2194,0.7%,AUD,2012-06-27 20:00:00,,,Medium,HIA New Home Sales m/m,6.9%,,26
2195,12.6,NZD,2012-06-27 20:00:00,,,High,ANZ Business Confidence,27.1,,26
2196,,CHF,2012-06-27 23:30:00,,,Medium,Gov Board Member Danthine Speaks,,,26
2197,-0.6%,GBP,2012-06-28 01:00:00,0.3%,worse,Medium,Nationwide HPI m/m,0.2%,,26
2198,1.9%,EUR,2012-06-28 02:00:00,1.9%,,Low,Spanish Flash CPI y/y,1.9%,,26
2199,7K,EUR,2012-06-28 02:55:00,4K,worse,Medium,German Unemployment Change,1K,,26
2200,48.3,EUR,2012-06-28 03:10:00,,,Low,Retail PMI,43.3,,26
2201,,EUR,2012-06-28 00:00:00,,,High,EU Economic Summit,,,26
2202,-11.2B,GBP,2012-06-28 03:30:00,-8.9B,worse,High,Current Account,-7.2B,better,26
2203,,GBP,2012-06-28 03:30:00,,,Medium,BOE Credit Conditions Survey,,,26
2204,-0.3%,GBP,2012-06-28 03:30:00,-0.3%,,Medium,Final GDP q/q,-0.3%,,26
2205,1.9%,GBP,2012-06-28 03:30:00,3.6%,worse,Low,Revised Business Investment q/q,3.6%,,26
2206,0.2%,EUR,2012-06-28 04:00:00,0.2%,,Low,Italian Prelim CPI m/m,0.0%,,26
2207,6.19|1.3,EUR,2012-06-28 04:15:00,,,High,Italian 10-y Bond Auction,6.03|1.4,,26
2208,386K,USD,2012-06-28 07:30:00,385K,,High,Unemployment Claims,392K,worse,26
2209,1.9%,USD,2012-06-28 07:30:00,1.9%,,Medium,Final GDP q/q,1.9%,,26
2210,2.0%,USD,2012-06-28 07:30:00,1.7%,better,Low,Final GDP Price Index q/q,1.7%,,26
2211,57B,USD,2012-06-28 09:30:00,55B,,Low,Natural Gas Storage,62B,,26
2212,,USD,2012-06-28 10:30:00,,,Medium,FOMC Member Pianalto Speaks,,,26
2213,,GBP,2012-06-28 12:00:00,,,Medium,MPC Member Weale Speaks,,,26
2214,-7.1%,NZD,2012-06-28 17:45:00,,,Medium,Building Consents m/m,-7.6%,worse,26
2215,-29,GBP,2012-06-28 18:01:00,-30,better,Medium,GfK Consumer Confidence,-29,,26
2216,49.9,JPY,2012-06-28 18:15:00,,,Low,Final Manufacturing PMI,50.7,,26
2217,4.0%,JPY,2012-06-28 18:30:00,2.5%,better,Medium,Household Spending y/y,2.6%,,26
2218,-0.6%,JPY,2012-06-28 18:30:00,-0.7%,better,Medium,Tokyo Core CPI y/y,-0.8%,,26
2219,-0.1%,JPY,2012-06-28 18:30:00,0.1%,worse,Low,National Core CPI y/y,0.2%,,26
2220,4.4%,JPY,2012-06-28 18:30:00,4.6%,better,Low,Unemployment Rate,4.6%,,26
2221,-3.1%,JPY,2012-06-28 18:50:00,-2.7%,worse,Medium,Prelim Industrial Production m/m,-0.2%,worse,26
2222,0.5%,AUD,2012-06-28 20:30:00,0.5%,,Medium,Private Sector Credit m/m,0.4%,,26
2223,9.3%,JPY,2012-06-29 00:00:00,6.6%,better,Low,Housing Starts y/y,10.3%,,26
2224,-0.3%,EUR,2012-06-29 01:00:00,0.1%,worse,Medium,German Retail Sales m/m,-0.2%,worse,26
2225,,EUR,2012-06-29 00:00:00,,,Non-Economic,Italian Bank Holiday,,,26
2226,0.4%,EUR,2012-06-29 01:45:00,0.0%,better,Medium,French Consumer Spending m/m,0.7%,better,26
2227,1.16,CHF,2012-06-29 02:00:00,0.87,better,Medium,KOF Economic Barometer,0.80,,26
2228,2.9%,EUR,2012-06-29 03:00:00,2.4%,better,Medium,M3 Money Supply y/y,2.5%,,26
2229,-0.1%,EUR,2012-06-29 03:00:00,0.3%,worse,Low,Private Loans y/y,0.2%,worse,26
2230,,EUR,2012-06-29 00:00:00,,,Medium,EU Economic Summit,,,26
2231,,GBP,2012-06-29 03:30:00,,,Low,FPC Statement,,,26
2232,0.0%,GBP,2012-06-29 03:30:00,0.3%,worse,Low,Index of Services 3m/3m,0.2%,better,26
2233,2.4%,EUR,2012-06-29 04:00:00,2.4%,,Medium,CPI Flash Estimate y/y,2.4%,,26
2234,,GBP,2012-06-29 04:30:00,,,High,BOE Gov King Speaks,,,26
2235,,GBP,2012-06-29 04:30:00,,,Medium,BOE Financial Stability Report,,,26
2236,0.3%,CAD,2012-06-29 07:30:00,0.2%,better,High,GDP m/m,0.1%,,26
2237,-1.0%,CAD,2012-06-29 07:30:00,-1.3%,better,Medium,RMPI m/m,-2.0%,,26
2238,0.0%,CAD,2012-06-29 07:30:00,0.1%,worse,Low,IPPI m/m,0.0%,,26
2239,0.1%,USD,2012-06-29 07:30:00,0.2%,worse,Medium,Core PCE Price Index m/m,0.1%,,26
2240,0.0%,USD,2012-06-29 07:30:00,0.1%,worse,Medium,Personal Spending m/m,0.1%,worse,26
2241,0.2%,USD,2012-06-29 07:30:00,0.3%,worse,Low,Personal Income m/m,0.2%,,26
2242,52.9,USD,2012-06-29 08:45:00,52.8,,Medium,Chicago PMI,52.7,,26
2243,73.2,USD,2012-06-29 08:55:00,74.2,worse,Medium,Revised UoM Consumer Sentiment,74.1,,26
2244,3.1%,USD,2012-06-29 08:55:00,,,Low,Revised UoM Inflation Expectations,3.0%,,26
2245,50.2,CNY,2012-06-30 19:58:00,49.9,,High,Manufacturing PMI,50.4,,26
2246,,EUR,2012-06-17 00:00:00,,,High,Greek Parliamentary Election,,,25
2247,99.9,NZD,2012-06-17 17:00:00,,,Low,Westpac Consumer Sentiment,102.4,,25
2248,1.0%,GBP,2012-06-17 18:01:00,,,Medium,Rightmove HPI m/m,0.0%,,25
2249,2.4%,AUD,2012-06-17 20:30:00,,,Medium,New Motor Vehicle Sales m/m,-1.0%,worse,25
2250,,JPY,2012-06-18 00:00:00,,,Low,BOJ Monthly Report,,,25
2251,,EUR,2012-06-18 05:00:00,,,Low,German Buba Monthly Report,,,25
2252,,GBP,2012-06-18 06:30:00,,,Medium,MPC Member Tucker Speaks,,,25
2253,10.20B,CAD,2012-06-18 07:30:00,3.41B,better,Medium,Foreign Securities Purchases,-2.40B,worse,25
2254,29,USD,2012-06-18 09:00:00,28,better,Low,NAHB Housing Market Index,28,worse,25
2255,,All,2012-06-18 00:00:00,,,High,G20 Meetings,,,25
2256,,NZD,2012-06-18 19:00:00,,,Low,RBNZ Assist Gov McDermott Speaks,,,25
2257,,AUD,2012-06-18 20:30:00,,,High,Monetary Policy Meeting Minutes,,,25
2258,2.8%,GBP,2012-06-19 03:30:00,3.0%,worse,High,CPI y/y,3.0%,,25
2259,3.1%,GBP,2012-06-19 03:30:00,3.3%,worse,Medium,RPI y/y,3.5%,,25
2260,2.2%,GBP,2012-06-19 03:30:00,2.3%,worse,Low,Core CPI y/y,2.1%,,25
2261,1.4%,GBP,2012-06-19 03:30:00,-0.1%,better,Low,ONS HPI y/y,-0.4%,,25
2262,-16.9,EUR,2012-06-19 04:00:00,3.8,worse,High,German ZEW Economic Sentiment,10.8,,25
2263,-20.1,EUR,2012-06-19 04:00:00,-5.7,worse,Medium,ZEW Economic Sentiment,-2.4,,25
2264,1.5%,CAD,2012-06-19 07:30:00,0.4%,better,Medium,Wholesale Sales m/m,0.3%,,25
2265,0.78M,USD,2012-06-19 07:30:00,0.73M,better,High,Building Permits,0.72M,,25
2266,0.71M,USD,2012-06-19 07:30:00,0.72M,,Medium,Housing Starts,0.74M,,25
2267,3.42M,USD,2012-06-19 09:00:00,3.69M,worse,Low,JOLTS Job Openings,3.74M,,25
2268,-0.1%,NZD,2012-06-19 09:30:00,,,Low,GDT Price Index,13.3%,,25
2269,,All,2012-06-19 00:00:00,,,High,G20 Meetings,,,25
2270,-1.31B,NZD,2012-06-19 17:45:00,-1.13B,,High,Current Account,-2.83B,,25
2271,,GBP,2012-06-19 18:01:00,,,Low,BOE Quarterly Bulletin,,,25
2272,,JPY,2012-06-19 18:50:00,,,Medium,Monetary Policy Meeting Minutes,,,25
2273,-0.66T,JPY,2012-06-19 18:50:00,-0.36T,worse,Medium,Trade Balance,-0.51T,,25
2274,-1.4%,AUD,2012-06-19 19:00:00,,,Medium,CB Leading Index m/m,-0.2%,worse,25
2275,0.5%,AUD,2012-06-19 19:30:00,,,Medium,MI Leading Index m/m,0.5%,better,25
2276,-12.6%,AUD,2012-06-19 20:30:00,-2.0%,worse,Low,Housing Starts q/q,-4.5%,better,25
2277,0.1%,JPY,2012-06-19 23:30:00,0.2%,,Low,All Industries Activity m/m,-0.3%,,25
2278,-0.3%,EUR,2012-06-20 01:00:00,-0.1%,worse,Medium,German PPI m/m,0.2%,,25
2279,,JPY,2012-06-20 01:35:00,,,Medium,BOJ Gov Shirakawa Speaks,,,25
2280,8.1K,GBP,2012-06-20 03:30:00,-3.1K,worse,High,Claimant Count Change,-12.8K,worse,25
2281,4-0-5,GBP,2012-06-20 03:30:00,1-0-8,better,High,MPC Asset Purchase Facility Votes,1-0-8,,25
2282,0-0-9,GBP,2012-06-20 03:30:00,0-0-9,,High,MPC Official Bank Rate Votes,0-0-9,,25
2283,8.2%,GBP,2012-06-20 03:30:00,8.2%,,Medium,Unemployment Rate,8.2%,,25
2284,1.4%,GBP,2012-06-20 03:30:00,0.8%,better,Low,Average Earnings Index 3m/y,0.9%,better,25
2285,-43.4,CHF,2012-06-20 04:00:00,,,Medium,Credit Suisse Economic Expectations,-4.0,,25
2286,2.9M,USD,2012-06-20 09:30:00,-1.0M,,Medium,Crude Oil Inventories,-0.2M,,25
2287,,USD,2012-06-20 11:32:00,,,High,FOMC Statement,,,25
2288,<0.25%,USD,2012-06-20 11:32:00,<0.25%,,Medium,Federal Funds Rate,<0.25%,,25
2289,,USD,2012-06-20 13:00:00,,,High,FOMC Economic Projections,,,25
2290,,USD,2012-06-20 13:15:00,,,High,FOMC Press Conference,,,25
2291,1.1%,NZD,2012-06-20 17:45:00,0.5%,better,High,GDP q/q,0.4%,better,25
2292,,AUD,2012-06-20 20:30:00,,,Low,RBA Bulletin,,,25
2293,48.1,CNY,2012-06-20 21:30:00,,,High,Caixin Flash Manufacturing PMI,48.4,,25
2294,2.48B,CHF,2012-06-21 01:00:00,1.97B,better,Medium,Trade Balance,1.26B,worse,25
2295,45.3,EUR,2012-06-21 02:00:00,44.6,better,Medium,French Flash Manufacturing PMI,44.7,,25
2296,47.3,EUR,2012-06-21 02:00:00,45.1,better,Medium,French Flash Services PMI,45.1,,25
2297,44.7,EUR,2012-06-21 02:30:00,45.3,worse,High,German Flash Manufacturing PMI,45.2,,25
2298,50.3,EUR,2012-06-21 02:30:00,51.6,worse,Medium,German Flash Services PMI,51.8,worse,25
2299,4.6B,EUR,2012-06-21 03:00:00,7.3B,worse,Medium,Current Account,10.3B,better,25
2300,44.8,EUR,2012-06-21 03:00:00,44.9,,Medium,Flash Manufacturing PMI,45.1,,25
2301,46.8,EUR,2012-06-21 03:00:00,46.5,,Medium,Flash Services PMI,46.7,,25
2302,,EUR,2012-06-21 00:00:00,,,Medium,Eurogroup Meetings,,,25
2303,1.4%,GBP,2012-06-21 03:30:00,1.1%,better,High,Retail Sales m/m,-2.4%,worse,25
2304,1.92|1.6,GBP,2012-06-21 04:36:00,,,Medium,10-y Bond Auction,2.22|1.9,,25
2305,-11,GBP,2012-06-21 05:00:00,-19,better,Medium,CBI Industrial Order Expectations,-17,,25
2306,-0.3%,CAD,2012-06-21 07:30:00,0.2%,worse,High,Core Retail Sales m/m,0.3%,better,25
2307,-0.5%,CAD,2012-06-21 07:30:00,0.3%,worse,Medium,Retail Sales m/m,0.4%,,25
2308,387K,USD,2012-06-21 07:30:00,381K,worse,High,Unemployment Claims,389K,,25
2309,52.9,USD,2012-06-21 08:00:00,53.4,worse,Medium,Flash Manufacturing PMI,54.0,,25
2310,-20,EUR,2012-06-21 09:00:00,-20,,Low,Consumer Confidence,-19,,25
2311,4.55M,USD,2012-06-21 09:00:00,4.58M,worse,High,Existing Home Sales,4.62M,,25
2312,-16.6,USD,2012-06-21 09:00:00,0.7,worse,High,Philly Fed Manufacturing Index,-5.8,,25
2313,0.3%,USD,2012-06-21 09:00:00,0.2%,better,Low,CB Leading Index m/m,-0.1%,,25
2314,0.8%,USD,2012-06-21 09:00:00,0.5%,better,Low,HPI m/m,1.6%,worse,25
2315,62B,USD,2012-06-21 09:30:00,64B,,Low,Natural Gas Storage,67B,,25
2316,,CAD,2012-06-21 10:45:00,,,Medium,BOC Gov Carney Speaks,,,25
2317,,EUR,2012-06-21 11:00:00,,,Medium,ECB President Draghi Speaks,,,25
2318,,GBP,2012-06-21 12:30:00,,,Medium,MPC Member Weale Speaks,,,25
2319,-1.0%,NZD,2012-06-21 17:45:00,,,Low,Visitor Arrivals m/m,0.9%,,25
2320,,CNY,2012-06-21 00:00:00,,,Non-Economic,Bank Holiday,,,25
2321,3.9%,NZD,2012-06-21 22:00:00,,,Low,Credit Card Spending y/y,3.7%,,25
2322,,CHF,2012-06-22 02:30:00,,,Low,SNB Quarterly Bulletin,,,25
2323,105.3,EUR,2012-06-22 03:00:00,106.1,worse,High,German Ifo Business Climate,106.9,,25
2324,,EUR,2012-06-22 00:00:00,,,Medium,ECOFIN Meetings,,,25
2325,0.2%,CAD,2012-06-22 07:30:00,0.3%,worse,High,Core CPI m/m,0.4%,,25
2326,-0.1%,CAD,2012-06-22 07:30:00,0.2%,worse,Medium,CPI m/m,0.4%,,25
2327,-13.2,EUR,2012-06-22 08:00:00,-11.8,worse,Medium,Belgian NBB Business Climate,-11.2,,25
2328,,USD,2012-06-22 11:30:00,,,Medium,FOMC Member Pianalto Speaks,,,25
2329,,AUD,2012-06-10 00:00:00,,,Non-Economic,Bank Holiday,,,24
2330,-1.8%,NZD,2012-06-10 17:45:00,,,Low,Manufacturing Sales q/q,0.9%,worse,24
2331,-5.7,JPY,2012-06-10 18:50:00,-2.4,worse,Medium,BSI Manufacturing Index,-7.3,,24
2332,2.1%,JPY,2012-06-10 18:50:00,2.5%,worse,Low,M2 Money Stock y/y,2.6%,,24
2333,40.7,JPY,2012-06-11 00:00:00,39.9,better,Low,Consumer Confidence,40.0,,24
2334,-2.9%,JPY,2012-06-11 01:00:00,,,Low,Prelim Machine Tool Orders y/y,0.4%,,24
2335,1.5%,EUR,2012-06-11 01:45:00,0.1%,better,Medium,French Industrial Production m/m,-1.0%,worse,24
2336,793B,CNY,2012-06-11 02:58:00,700B,better,Medium,New Loans,682B,,24
2337,13.2%,CNY,2012-06-11 02:58:00,12.9%,better,Low,M2 Money Supply y/y,12.8%,,24
2338,,USD,2012-06-11 11:00:00,,,Medium,FOMC Member Lockhart Speaks,,,24
2339,1.7%,NZD,2012-06-11 17:00:00,,,Medium,REINZ HPI m/m,-0.3%,,24
2340,,USD,2012-06-11 17:00:00,,,Medium,FOMC Member Pianalto Speaks,,,24
2341,-16%,GBP,2012-06-11 18:01:00,-17%,better,Medium,RICS House Price Balance,-19%,,24
2342,-0.3%,JPY,2012-06-11 18:50:00,0.4%,worse,Medium,Tertiary Industry Activity m/m,-0.6%,,24
2343,-0.5%,JPY,2012-06-11 18:50:00,-0.3%,worse,Low,PPI y/y,-0.3%,,24
2344,,JPY,2012-06-11 19:00:00,,,Medium,BOJ Gov Shirakawa Speaks,,,24
2345,-2,AUD,2012-06-11 20:30:00,,,Medium,NAB Business Confidence,4,,24
2346,0.1%,EUR,2012-06-12 00:30:00,0.1%,,Low,French Final Private Payrolls q/q,0.1%,,24
2347,,CHF,2012-06-12 00:45:00,,,Medium,SECO Economic Forecasts,,,24
2348,-0.7%,GBP,2012-06-12 03:30:00,0.0%,worse,High,Manufacturing Production m/m,0.9%,,24
2349,0.0%,GBP,2012-06-12 03:30:00,0.2%,worse,Low,Industrial Production m/m,-0.3%,,24
2350,,EUR,2012-06-12 05:00:00,,,Low,ECB Financial Stability Review,,,24
2351,94.4,USD,2012-06-12 06:30:00,94.0,,Low,NFIB Small Business Index,94.5,,24
2352,-1.0%,USD,2012-06-12 07:30:00,-1.0%,,Medium,Import Prices m/m,0.0%,better,24
2353,0.1%,GBP,2012-06-12 09:00:00,,,Medium,NIESR GDP Estimate,-0.1%,worse,24
2354,46.7,USD,2012-06-12 09:00:00,49.0,worse,Low,IBD/TIPP Economic Optimism,48.5,,24
2355,-124.6B,USD,2012-06-12 12:59:00,-112.7B,worse,Medium,Federal Budget Balance,59.1B,,24
2356,,AUD,2012-06-12 18:10:00,,,High,RBA Gov Stevens Speaks,,,24
2357,5.7%,JPY,2012-06-12 18:50:00,2.0%,better,Medium,Core Machinery Orders m/m,-2.8%,,24
2358,0.3%,AUD,2012-06-12 19:30:00,,,Medium,Westpac Consumer Sentiment,0.8%,,24
2359,-0.1%,EUR,2012-06-13 00:30:00,0.2%,worse,Low,French Final CPI m/m,0.1%,,24
2360,-0.2%,EUR,2012-06-13 01:00:00,-0.2%,,Low,German Final CPI m/m,-0.2%,,24
2361,-0.2%,CHF,2012-06-13 02:15:00,-0.1%,worse,Medium,PPI m/m,-0.1%,,24
2362,-0.8%,EUR,2012-06-13 04:00:00,-0.9%,better,Medium,Industrial Production m/m,-0.1%,better,24
2363,1.52|1.4,EUR,2012-06-13 04:34:00,,,Medium,German 10-y Bond Auction,1.47|1.5,,24
2364,-0.4%,USD,2012-06-13 07:30:00,0.1%,worse,High,Core Retail Sales m/m,-0.3%,worse,24
2365,-1.0%,USD,2012-06-13 07:30:00,-0.6%,worse,High,PPI m/m,-0.2%,,24
2366,-0.2%,USD,2012-06-13 07:30:00,-0.1%,worse,High,Retail Sales m/m,-0.2%,worse,24
2367,0.2%,USD,2012-06-13 07:30:00,0.2%,,Medium,Core PPI m/m,0.2%,,24
2368,0.4%,USD,2012-06-13 09:00:00,0.4%,,Medium,Business Inventories m/m,0.3%,,24
2369,-0.2M,USD,2012-06-13 09:30:00,-1.6M,,Medium,Crude Oil Inventories,-0.1M,,24
2370,1.62|3.1,USD,2012-06-13 12:00:00,,,Medium,10-y Bond Auction,1.86|2.9,,24
2371,2.50%,NZD,2012-06-13 16:00:00,2.50%,,High,Official Cash Rate,2.50%,,24
2372,,NZD,2012-06-13 16:00:00,,,High,RBNZ Press Conference,,,24
2373,,NZD,2012-06-13 16:00:00,,,High,RBNZ Rate Statement,,,24
2374,,NZD,2012-06-13 16:00:00,,,Medium,RBNZ Monetary Policy Statement,,,24
2375,0.3%,NZD,2012-06-13 17:45:00,,,Low,FPI m/m,-0.1%,,24
2376,,NZD,2012-06-13 20:10:00,,,High,RBNZ Gov Bollard Speaks,,,24
2377,2.3%,AUD,2012-06-13 20:21:00,,,Medium,MI Inflation Expectations,3.1%,,24
2378,-0.2%,JPY,2012-06-13 23:30:00,0.2%,worse,Low,Revised Industrial Production m/m,0.2%,,24
2379,-0.7%,EUR,2012-06-14 01:00:00,-0.4%,worse,Low,German WPI m/m,0.5%,,24
2380,<0.25%,CHF,2012-06-14 02:30:00,<0.25%,,High,Libor Rate,<0.25%,,24
2381,,CHF,2012-06-14 02:30:00,,,High,SNB Monetary Policy Assessment,,,24
2382,,CHF,2012-06-14 02:30:00,,,High,SNB Press Conference,,,24
2383,,CHF,2012-06-14 03:00:00,,,Medium,SNB Financial Stability Report,,,24
2384,,EUR,2012-06-14 03:00:00,,,Medium,ECB Monthly Bulletin,,,24
2385,2.4%,EUR,2012-06-14 04:00:00,2.4%,,Medium,Final CPI y/y,2.4%,,24
2386,1.6%,EUR,2012-06-14 04:00:00,1.6%,,Medium,Final Core CPI y/y,1.6%,,24
2387,0.2%,GBP,2012-06-14 04:00:00,,,Low,CB Leading Index m/m,1.1%,better,24
2388,,All,2012-06-14 00:00:00,,,Low,OPEC Meetings,,,24
2389,0.2%,CAD,2012-06-14 07:30:00,0.4%,worse,Medium,NHPI m/m,0.3%,,24
2390,80.7%,CAD,2012-06-14 07:30:00,80.9%,worse,Low,Capacity Utilization Rate,80.5%,,24
2391,0.2%,USD,2012-06-14 07:30:00,0.2%,,High,Core CPI m/m,0.2%,,24
2392,386K,USD,2012-06-14 07:30:00,377K,worse,High,Unemployment Claims,380K,,24
2393,-0.3%,USD,2012-06-14 07:30:00,-0.2%,worse,Medium,CPI m/m,0.0%,,24
2394,-137B,USD,2012-06-14 07:30:00,-132B,worse,Medium,Current Account,-119B,better,24
2395,,EUR,2012-06-14 08:30:00,,,Medium,German Buba President Weidmann Speaks,,,24
2396,,CAD,2012-06-14 09:30:00,,,Low,BOC Financial System Review,,,24
2397,67B,USD,2012-06-14 09:30:00,55B,,Low,Natural Gas Storage,62B,,24
2398,2.72|2.4,USD,2012-06-14 12:00:00,,,Low,30-y Bond Auction,3.09|2.7,,24
2399,,CAD,2012-06-14 12:05:00,,,Low,Gov Council Member Cote Speaks,,,24
2400,,GBP,2012-06-14 15:00:00,,,High,BOE Gov King Speaks,,,24
2401,55.7,NZD,2012-06-14 17:22:00,,,Low,Business NZ Manufacturing Index,48.2,,24
2402,41,GBP,2012-06-14 18:01:00,45,worse,Medium,Nationwide Consumer Confidence,44,,24
2403,,JPY,2012-06-14 21:52:00,,,High,Monetary Policy Statement,,,24
2404,<0.10%,JPY,2012-06-14 21:52:00,<0.10%,,High,Overnight Call Rate,<0.10%,,24
2405,,EUR,2012-06-15 01:50:00,,,High,ECB President Draghi Speaks,,,24
2406,,JPY,2012-06-15 02:20:00,,,High,BOJ Press Conference,,,24
2407,-0.20B,EUR,2012-06-15 03:00:00,1.34B,worse,Low,Italian Trade Balance,2.07B,,24
2408,-10.1B,GBP,2012-06-15 03:30:00,-8.5B,worse,Medium,Goods Trade Balance,-8.7B,,24
2409,-0.2%,EUR,2012-06-15 04:00:00,-0.2%,,Low,Final Employment Change q/q,-0.3%,worse,24
2410,6.2B,EUR,2012-06-15 04:00:00,4.2B,better,Low,Trade Balance,3.7B,worse,24
2411,-1.9%,CNY,2012-06-15 04:33:00,,,Low,Foreign Direct Investment ytd/y,-2.4%,,24
2412,-0.8%,CAD,2012-06-15 07:30:00,0.5%,worse,Medium,Manufacturing Sales m/m,1.9%,,24
2413,2.3,USD,2012-06-15 07:30:00,13.6,worse,Medium,Empire State Manufacturing Index,17.1,,24
2414,25.6B,USD,2012-06-15 07:56:00,45.3B,worse,Medium,TIC Long-Term Purchases,36.0B,,24
2415,79.0%,USD,2012-06-15 08:15:00,79.2%,worse,Medium,Capacity Utilization Rate,79.2%,,24
2416,-0.1%,USD,2012-06-15 08:15:00,0.1%,worse,Medium,Industrial Production m/m,1.0%,worse,24
2417,74.1,USD,2012-06-15 08:55:00,77.5,worse,High,Prelim UoM Consumer Sentiment,79.3,better,24
2418,3.0%,USD,2012-06-15 08:55:00,,,Low,Prelim UoM Inflation Expectations,3.0%,,24
2419,,NZD,2012-06-03 00:00:00,,,Non-Economic,Bank Holiday,,,23
2420,2.4%,JPY,2012-06-03 18:50:00,0.2%,better,Low,Monetary Base y/y,-0.3%,,23
2421,0.0%,AUD,2012-06-03 19:30:00,,,Low,MI Inflation Gauge m/m,0.3%,,23
2422,-2.4%,AUD,2012-06-03 20:30:00,,,Medium,ANZ Job Advertisements m/m,-0.8%,better,23
2423,-4.0%,AUD,2012-06-03 20:30:00,-2.1%,worse,Medium,Company Operating Profits q/q,-6.4%,,23
2424,,JPY,2012-06-03 22:30:00,,,Medium,BOJ Gov Shirakawa Speaks,,,23
2425,-30.1K,EUR,2012-06-04 02:00:00,,,Medium,Spanish Unemployment Change,-6.6K,,23
2426,,GBP,2012-06-04 00:00:00,,,Non-Economic,Bank Holiday,,,23
2427,-28.9,EUR,2012-06-04 03:30:00,-29.1,,Medium,Sentix Investor Confidence,-24.5,,23
2428,0.0%,EUR,2012-06-04 04:00:00,0.3%,worse,Low,PPI m/m,0.5%,,23
2429,-0.6%,USD,2012-06-04 09:00:00,0.3%,worse,Medium,Factory Orders m/m,-2.1%,worse,23
2430,43.5,AUD,2012-06-04 18:20:00,,,Medium,AIG Services Index,39.6,,23
